ETANOL HIDRATADO (m3),2007,SÃO PAULO,m3,1,387144.27699842467,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,PARANÁ,m3,1,40753.39104677269,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,RIO GRANDE DO SUL,m3,1,14613.052322395588,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2007,SANTA CATARINA,m3,1,18586.910458854403,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,DISTRITO FEDERAL,m3,1,11934.641926733499,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,GOIÁS,m3,1,44942.38444006755,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,MATO GROSSO,m3,1,19292.241867237644,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,MATO GROSSO DO SUL,m3,1,11731.49450700521,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,ALAGOAS,m3,1,6576.186300190677,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,BAHIA,m3,1,24714.257735307103,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,CEARÁ,m3,1,12259.42655015554,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,MARANHÃO,m3,1,6753.837283533484,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,PARAÍBA,m3,1,7495.692762651522,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,PERNAMBUCO,m3,1,21323.378256847427,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,PIAUÍ,m3,1,2286.4110784396107,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,RIO GRANDE DO NORTE,m3,1,8047.52516819645,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,SERGIPE,m3,1,2373.7119318446175,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,ACRE,m3,1,687.0702722843669,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,AMAPÁ,m3,1,192.19968920286254,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,AMAZONAS,m3,1,3727.7697318730006,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,PARÁ,m3,1,2103.6627645039,2019-12-24 13:19:21.764196
